reviewId,content,score,thumbsUpCount
c3491d97-e6b0-4134-a69a-fd83b8b116be,"cant register the cc, and send support via email, no respond..disappointed hi developer team, i have called 1500 445, and they suggested me to send email, which i did and provide screenshot error message, etc. The answer is make sure the connection is stable and lastest version, i'm speechless which this respond. the answer is NOT HELPING AT ALL",1,23
4f1adab0-c75b-432c-a739-772f82d8bf65,"Super disappointing!! waiting 1 hour+ just to buy phone credit and the transaction can't even be canceled and what customer service? the chat is basically bot and not live chat, if you have urgent matter payment using this app better don't use it, so slow and unreliable",1,16
7d8e67bd-8873-44bb-a6a2-a86f6c0f1e40,"Meh usually there is a cancel payment in the transaction menu, seems like the cancel payment button is gone.",1,0
d80fddce-af14-4210-a2be-d0fee930d0da,"The promo is not so good anymore, they give super big discount but lowered the quality and quantity of the food. The T&C for promo sometimes tricky and I feels like been cheated by it. The app easy to use.",3,8
7d13950c-fd96-4f7f-be40-f27bcb9b5b0c,I GIVE YOU FIVE STARS IF YOU CAN TOP-UP MAXIM DRIVERS!!!,4,0
9f99e316-1d43-4f3e-b2dc-92f380bf0d5c,"So laggy 👎, even with the high-end smartphone. I had to wait 1-5 second to open every menu in the app. So frustrated. Please fix this ASAP. Don't just look for profit. Who's the IT team behind this app, is the worst.",1,13
588f87d5-c000-409e-93cb-e541e077968b,This app keeps downgrading me to non-premium. Reapply upgrade isn't necessary because the e-KTP is already registered. Contacting CS is useless. What really a non-premium account can do on Dana? Can't even handle a Netflix payment due to payment limit on non-premium account.,1,7
3f9eec0d-36d6-4891-8d4c-1ae62488aace,"Not sure why, but the latest version cause systemwide crash when opening https link on MIUI. While i had to waste whole day to factory reset my device and set up everthing from scratch to figure out this problem. Please fix this A.S.A.P., cause right now i need to choose between a function phone or using DANA and i simply take a working properly device.",1,28
231b791b-800b-4221-82e0-63c2426aeff6,"Bad customer service and slow follow up. I did a top up to my DANA through my Visa. But after 48 hours, nothing's been added to my DANA balance even though some amount of money has been successfuly reduced from my Visa. I reported this case but it's been 48 hours and nothing happens. The CS also replied my message through default format with no solution.",1,14
4797c372-11e3-4bc7-bf51-d8220cde3da0,"Can u please fix the system? There's a bug here, I wanna enter to my account but it's always says 'system error' and it's not only once or twice but many times, that's why many people lazy to use your app because it's always be like this, you never fix the problem.",1,29
2ed2dfb8-2393-4f86-b59b-64b72fe7a1ed,"Terrible, steam payment limit error when buying a game on steam, but the limit hasn't been reached. Contacted support agents 4 TIMES, first and second didn't give a solution, 3rd left the chat, and 4 told me to wait for 5 days for the resolution team. By then the Black Friday discount would've been gone, i expect a compensation for this problem.",1,6
3a5c2d8d-a582-43da-a6df-8f0beacd536f,"I was a victim of a scam. My number was used by the scammer, so I made contact and wished for my number to be deleted, so I can re-register again and this time, I can use my number. I already gave evidences that my number is rightfully mine. The answer? They cannot erase my number and instead asked me to have a new phone number instead... Looking at the 1 star reviews, the incapability to complete such simple task (erase my phone number) shows the disappointment i feel is shared by many as well.",1,4
b49a9ad5-b29c-49bc-80d0-54a5e5fff158,"Re-verify Recently I was asked to re-verify my account by asking what is my source of income??. There's no other option to use it unless I state it. Luckily I only have Rp 2500 remain in the account so I can easily ignore it. So I uninstalled the application. To other users please consider this as a warning, they can easily freeze your money if you do not comply to their needs",1,1
72a2567f-c684-47e1-938b-c49d7dd59f6c,Worst app and useless customer service! I can't opened my account while I need it the most. Being contacted with the customer service many times but no fast response except talking craps with no solution. Uninstalled it right know if there no fix any problem I've been through.,1,3
1a7c4fc8-e0fa-464b-a64d-30d18aa55903,"OLD REVIEW : (This is a suggestion for the developers, please add a sound effect after you finished transaction. That way you can actually tell if the transaction is completed or not, and in my opinion the design and UI really need a rework. Gopay beats DANA in every single way possible but there's still many room for improvement.) EDIT : They've updated the app and actually added my suggestion to the app, I've decided to give them a five star review because they listen to the customers.",5,147
ef0e16ed-4549-45d5-85bd-599422ae8025,"too many in-app popups, annoying to use. also, stop selling junks like extra screen protection when all I want is to pay for my stuff! it's predatory! user beware! make sure to double check when paying.",1,4
baf624fc-aa16-4eb1-b5ea-fc57136c6c94,"Wow, check the comments & lot of users have the same problem as i did with cashback. I am an old dana premium user, usually there's no problem at all but start from 16/10/2019 every transactions at UMKM got no cashback. I already e-mail dana support and 3 people anwering my e-mail with the same answer to look at T&C apply. The answer is half hearted with no explanation which one is the problem. No problem solving at all. Very disappointing, better use other payment option for a while.",1,30
c4114d0e-5a8d-471e-aadc-e07413c55eb9,they won't accept my photo to upgrade to premium. they keep saying poor quality. but i have tried it in different places. im using samsung a7 2018. one of my friends also has same problem,3,0
1d2e39df-b6a7-4e64-b973-5e21f08cc6cf,I couldn't see my last balance until now since the update was available. Please to fix this problem. I'm quite disappointed with this problem. Maybe you think my money is a little in that application but the money is so important to me. I can't transfer to take my money because of that problem. 😤😤,1,5
ab93774f-e7ca-450a-9c49-7b3a35a9f609,Dissapointing. I had been a satisfied customer before but after an order for an internet data was failed (20 Oct 2021) I couldn't seem to get my refund up until now. Whenever I tried to complain through the Whatsapp number it's always being redirected to the email and even so the email I wrote mostly went to the outbox queued. The customer service number works and the agents were really helpful but then I got directed to send the supporting documents thru the email which again went to outbox.,1,18
3d9b12a4-5a98-45f2-9dbb-fddc1fb6d1e8,"the app is laggy, please fix whatever bug inside. I think I am going to stop using them since there's no room for improvement and they aren't that great anymore. especially since the app verification is too easy for new user, the number of scammer using DANA is big. A total headache. Please improve your app.",1,57
65694974-e13f-4f8c-ae4f-7ba35b7c1b78,"I recently uninstalled the app because it was a bit laggy and couldn't even make a transaction. After I reinstalled the app again I couldn't log in with the number used in my account, EVEN WITH THE EXACT SAME PHONE! It says ""Phone number is already used by another customer. Please check your number again"". Then how do I sign in to my account if there is no alternative way I can do in this app?",1,100
88c77852-3464-4997-b044-221e9777eed2,"Nice app but low system capacity and so annoying. Don't know why my premium user always going back to basic user again. Everytime report problem can resolved, but so wasting time and can't be trusted for bisnis or invesment. (Needed but only for buy a candy or some icecream)",3,15
b4d596ad-f608-417a-b052-bc737f0a0861,"i need to click on the button for many times, beside there's possibility i might trip to the next step without my consent. very exhausting user experience, especially for an e-wallet app that needs to be instant so it won't make the user getting anxious",1,13
d62e1918-502b-4800-8a36-517a1a73cfd5,"dana keeps crashing everg 3 minutes and when i press verification to see how it work and quit without saving there's still a cooldown to verified yourself edit: so i found out there's a countdown in their verification cam to take picture, why the hell you add that kind of system",2,3
078d60b6-1356-42f8-b05c-53b145f84fb9,"simple, fast , and helpful",5,1
86c6a023-2977-4789-b0ac-8dd723525cf1,"Actually this app is very useful. But later on, after updates for a couple of times in a period, this god damn app become so laggy when I open this app. Hallo? Anybody home? My cellphone is Xiaomi Redmi Note 8 Pro. The RAM is 6gb. How much do you need to operate this app? Fix this issue..",1,0
d6108508-4c0a-4857-93ef-0b48fee5cca6,cant even pay for anything because it will always says limit reached although i didnt do any transactions yet (update 23/06/2024: still cant pay for anything),1,0
959e07e9-8830-46f7-bb8d-291402ed0024,"No 5 star from me until i can receive cashback for all my transaction. Been using this app for a while & it was just fine. But suddenly my account stopped receiving cashback for my transaction, I raised the issue to CS thru email and they said i've violated the T&C by logging in other device, tho i never did that. I asked for the solutions and they just offered me for make more transactions with DANA. Is that a solution? How if i make a transaction and i don't get any cashback?",1,26
8574ff09-32e4-4883-a65d-cd6336df61d1,I can not open the apps! After input the pin no the apps shows system is busy.try again. I uninstall and reinput the pin several times but the apps always show like that. What kind of apps this is??!! This apps really bad!,1,5
5700a548-ee9e-499d-ad00-41363e58434e,"I was having a bad time forgetting my pin, i was logged out of the account and unable to use the features. My complain was responded by sending me an otp with no way of using them, chatting with the CS only gave me the respond of ""Pin was able to be changed successfully"". I have no clue what to do now, i havent had a chance to change my pin.",1,5
7e7dfc14-b15a-4bd5-9037-eefd6b6450e7,"You bad, Dana. How can till know my payment progress is still on process, and it's tooooo long.",1,1
6f1ff650-5692-458e-83af-bcb588f4bf74,"CS response is very slow (on IG and email). And now the app won't let you do free bank transfer to CIMB virtual account, forcing you to use their ""special feature"" for payment with admin fee. Time to move to other app.. bye bye!",1,7
9a93f622-115b-40a9-9803-5288d8578033,"If I could give it 0 star, I would. It wouldn't scan any qr code. It just keeps loading. I've been trying for a month now but still no result. The problem is not my phone or the connection because I could use ShoppePay. It can't transfer with Dana money and now I have no way of getting my money out. Terrible.",1,56
730a4760-3840-4d3d-a8d6-ed3ccd24a93b,"I cant run this app. I'm stuck at DANA logo with that little text telling about the version, and I cant get into the application. I'm using the latest version on Android ver. 9. update: it works now. thanks!",5,11
26d037f9-cddd-470b-9d85-6f0efa943c01,"Decent. The amount of ads are tolerable, topping up and buying stuff with it is quite simple. It's unfortunate that some supermarket that use this as a payment choice often get their DANA service offline each morning, though.",4,1
6ac81fc5-1182-4e73-8065-9cfc32180207,"The application is easy to use but please fix the notes/reference feature because sometimes if we wrote it long for the recipient to know what's the purpose of us sending the money, it can't be seen and got cut off. Thank you.",3,9
f41bc2a9-3dc9-4cbd-8257-bfd4e07ff7ce,"Bad app for payment, only good because no fee to another app. I cant pay something when server in this app busy. I try 2x pay but nothing happen, I dont know if my wallet will decrease or no when server is fine. I dont know if this app will give compensasion because their fault. Custumor Service not help anything, only wasted time. I will take all my money in this e-wallet to another app with better experience. Hope this app learn something because it realed with live transaction.",1,22
8b61be22-224f-4a49-b2b4-2a2d09858ce6,"Its one of the most complicated apps to use, just use ovo. Expecially if ur not an indonesian you cannot go to premium, making alot of the appealing features unusable. Make it like ovo universal, even though the promo is good whats the point when u cant even use it ?",2,22
14ff6d28-9fb5-4db9-b090-867b829b3133,"for me personally DANA has help me a lot, but sometimes it's lagging you know or even can't run properly. Or sometimes the app is kinda freeze while transfer or after entering the pin, gonna make me crazy tho. Hopefully DANA would be better!",4,21
05353cbd-9fe2-415c-b948-113f95559b2b,Dana care response very slow. Try to verify email but never received any email after resend more than 5 times. Want to upgrade to premium but always fail. This is my first time give one star to apps because it's a very bad apps,1,6
a1c73b04-6fd9-4a3c-965d-8dc4ac128cd7,"Best e-wallet right now, we got free transfer 10 times to our bank account as long as we have verified to Dana premium, and the transaction is never delayed, easy ways to top up, simple user interface, and also we could pay our monthly bills. Nice one..",5,57
2c034bcf-7565-4f23-8b57-20c4a002b931,"an absolute dumpster of an app whilst also being garbage at delivering a satisfying service to your own costumer, how is it that i can connect to my own bank account and transfer cash to the dana account but not be able to use it in the dana app because i'm not a premium member? and to verify my own account i need to wait for 3 to 5 days? horrible service, not worth the time and effort just to use the unoptimized app itself",1,3
a43a18c9-37ce-4911-8477-95511ea63b31,"i once managed to register by using id and family number + selfie, and i was very happy and kept using it for bank transfer and buying movie ticket. but one day the app said verification has failed, and so i couldn't do bank transfer anymore. this app is so so bad, it has failed. Update13 agt 2020: right now is quite good.",5,65
fe6f4e8e-38e2-48c6-be6a-d6db17c047e8,"Sy melakukannya transaksi isi top up pulsa sebesar 60rb, tp sampai saat ini saya tidak kunjung menerima pulsa tersebut, and i was contacted customers service regarding this problem, and they told me to wait, but until now I didn't get my data and the customer services are very slow response, and also they don't even text you back even you told them that you need it right now because it's urgent. So I won't recommend this apps, this is so embarrassing.",1,7
c6134835-74a9-432e-a4ec-cad80f2548c9,"Worst e-wallet App, just stucked on Splash Screen for ever. Ive waited for 1 hour and still on freakin splash screen. Yeah, screen that appeared when you open the app, with a blue color and there is a Dana logo in the middle of that. I stucked on that screen for 1 hour. If you think the problem was my phone, No. Ovo, Gopay, BCA Mobile and other finance App works perfectly fine on my phone. Fix that thing.",1,67
c2889073-c8e0-453b-a483-d149212f9ad4,"Very dissapointed. My acc is premium but not receiving cashback many times. I phoned the CS and they questione me about my DANA transaction (final balance,etc), and ID number. I think that is enough to ensure my account. After 1 week I still didnt recieve the cashback. Then I emailed the CS and they ask me again same thing like when I phoned them, also CS ask me to send the selfie with ID Card VIA EMAIL. Its very not safe I think... FYI to be premium I already selfie with ID Card at DANA apps.",1,15
d3f67e3f-d490-472d-9c5e-d3a4e4ae70c9,"I hope there's a zero star review. The customer care didn't help at all. Sorry to say, but this app really sucks. I have some problems that have to be solved, but they didn't even bother to contact me before i tag their account in one of Bank Indonesia's tweet. It used to be such a good app, but not anymore.",1,13
5d302403-3eca-42d4-99c0-1f6dc9da3a59,"My account can't get cashback anymore and everytime i e-mailed them, the answer always asked for the transaction description, transaction time, etc. And after i fill it the answers are only : please read the terms and conditions again bla bla bla..., They didnt explain the reason why. Please fix this, dana.",2,8
5696149c-1c00-4686-a7be-f0e5ef6fd2b8,"I really love this app from the bottom of my heart, I use it daily for all the transaction I needed, but lately it seems I couldn't control my expenses proved by my monthly financial statements on the app, please can you do me a favor to add a function to warning me if I ever cross the line (that has been set by myself). Pretty please 😳",5,1
3769c15e-684d-4247-ab02-80f7a7bda982,"Always Loading. Y'all need to reNow Home design to make loading quickly. But Thanks for 10 times free bank transfers. Btw, Really FUNNy with ur A+Rewards! called Mega sale but Vouchers choice really really Bad & Poor. I tryna buy a flash sale Voucher but difficult to pay. Uh No! Can't purchased until Time out! Wake Up DANA",2,1
ff6b1bf8-ad92-45c2-8231-cba9e7fd2919,"It said digital wallet, but i cant use all of my money. I think my traditional wallet is much more better than this. ---------------------------------------------------------- Update: i want to cashout some of my moneys on alfamart and alfamidi but they said they not supported for cashout but why i can topup on them? Too bad",1,0
1262a124-2630-4ae7-8db1-a81de6aa14c2,"Unable to verify for dana premium, system always rejected my submission saying can't verify ID. Emailed customer service about the problem and sent all the required documentation. Still nothing for over a week.",3,7
37807c51-7c52-4ea0-9a17-912594d983f1,"This app doesnt work. Everytime I wanna make a transaction, it always ""system is busy"". My acc is premium, but everytime i tru to send money from dana balance, it says "" Please upgrade your account"". What should i do? My acc is already premium. I think i wanna uninstall this app",1,7
234512fa-6916-401a-b6aa-d84182b261b7,"ive been using Dana since Jan19, and it worked perfectly fine. But since bout 2 weeks ago, i didnt get any cashback from my transactions, didnt get voucher from electricity top up, cant use voucher for biller product. ive contacted Dana CS and they told me that ive login logout to other device. As long as i can remember, ive never do that, and i never violating any Dana Term and Condition. Please re-check my problem as i never use my account on other device and vice versa. ill give 5 stars later",1,13
4ea68a21-acae-4bcc-b2d1-5bd790358800,"Dissapointed with DANA. 3x making transaction with no cashback. Giving out lot cashback end up with receiving nothing. When making complaint there is nothing can be done the only thing i received from the customer service ""sorry cannot be done because of the company SOP"" its sound ended up like customer fault. Giving lot cashback with quota or limit. There is no notice or info mentioning the cashback run out during payment. Gopay or OVO much more reliable. Im done!",1,0
621dcf16-6c50-4b56-befb-27b968533136,"My money is now stuck in this app and I can't use it. Can't be used for e-commerce payments, can't be used for top-ups, can't even be transferred back to my bank account. Every transaction will end with ""system busy"".",1,14
d43773c7-389a-424b-9e95-f33ee1f3c164,"So I just filled up my credit and the way I entered the number was wrong, Dana realized that so my credit order was cancelled. So it's a refund right, the status changes to the refund is successful but how come my balance doesn't come back? I don't care about my reduced money, I'm just confused about how it works 🤨",3,4
49fab23f-8fcc-441b-8c23-fb1d43913efe,"No spin, no voucher after purchase (biller 50%,mobile recharge). Already email cs. They replied i've been login in another device. Fyi i never login/change handphone. Even if i had, is that a problem why i dont get the voucher?? Really dissappointed, useless information from the cs",1,2
bb117a32-89a6-4373-b374-a0d856100985,"This apps are terrible... My money are stuck because of premium upgrade.. 1st i already approved premium and already send money, after 2 weeks my premium are not working, and do uploading again and until now no respond from CS or others.. I done phone cs, live chat that really sucks and email.. And no fast respon i get... So you need to upgrade your employee or staff to do their work properly.. My money already stuck its almoust 1 weeks and i alteady get penalty from other apps because of this.",1,5
97050715-a954-4aa7-a669-a1f11a07330d,so much improvement on user experience,5,0
8ba40d94-2a80-48eb-b363-69938184e8f1,"I give 1 stars for this update, because my problem is not fixed till now. At two days ago i have a transaction by sending the money to other user that i use a sending money feature. But till now the sent status is still pending. And i have call and report dana care center and i still don't get the answer till now. I hope developer team can fix this and make this app so amazing and best again. Thanks 😊🤗",1,30
1b14e52f-813a-4de3-be17-83126153041f,"I have no idea what you guys have done to the app, but ya'll ruined it. It became laggy, glitchy, closing itself, keep taking me to face verification, etc. You got me embarrassed waiting in front of cashier while others queuing behind me, because the balance didn't change after I top up, but my mbanking sent the money. My disappointment is immeasurable and my day is ruined.",1,5
0bcb38af-687b-466d-bb69-645eb5b1866d,"Not recommended at the moment to install Dana until theres improvement in their system and customer service. My review: User interface not bad, but Dana gives junk vouchers (i receive the voucher but cant use them) TWICE. Message Dana customer service, waited 2 days no reply. So I emailed them and ask for clarification, and after 2 days their reply was ""please upgrade to premium account (register your KTP with Dana)""...Man if your vouchers are a gimmick to upgrade to premium account thats low",2,10
d73e2ae7-06a7-440f-9b3d-2f6ebf85fe11,Can't bought any voucher on A+ Rewards since December 2021. Send error reports both via application and email weren't solving anything. Very disappointed & UNINSTALLED. Thanks for the helpful services for the last 2+ years.,1,25
2fc90c4f-ead0-473a-a7c6-390e0aa4e05b,better upgrade to 20 free transfer/month,5,0
82ab1333-b49c-4b5c-ac99-24300b871ee6,Simple and reliable,5,0
009ba20d-600a-435d-97f0-4273f5f78844,Suddenly dana log out by self.how to fix it.,1,0
32d0ec8e-1778-4b67-80a7-b4f5b1463dec,"Why is it that now every top up is subject to a 1,500 deduction? It is very detrimental to me",2,0
e4eacf62-fabc-4e0d-a48e-b63adefcb7ed,"in love with this e-wallet product. easy to use and incessantly gives discount voucher. compared with others e-wallet, I think DANA is the best one. hopefully, it will be provided to most Indonesian minimarket, restaurant, bookstore, and others, cause its really helpful. goodluck.",5,9
bc594b71-758b-4ec6-b82d-36006bdc4769,I was loyal user until suddenly they suspended my balance without knowing the real reason. Their customer care is really sucks! If you text them through Diana or email you will just got auto reply that's definitely useless. More than 3 weeks passed and they have not solved my case yet. They hold my money too long! Certainly I will not open my business account on Dana with kind of this TERRIBLE SERVICE EVER!,1,1
cb67e961-83cd-4731-a763-f6fe4821743a,"Always fail to use the given voucher, this apps always give vouchers that cannot be used. Always succesfully make payment with the vouche, but next second it will refunded. Dont know whats going on with this apps, not only me some of my family and friends also face the same problem, make everyone not trust Dana's promotion anymore. Call the customer service also dont help.",3,24
774eeee7-e6c4-4329-9a93-bd87c689a0e2,My fund couldn't be transferred to bank account because system busy. Tried to contact CS by whatsapp end up with no solution. Called by phone already and no CS picked up. CS is unreachable and once I complained they're giving me template answers with no solutions. Bad service. So dissappointed. Now my fund still stuck at DANA. It's been 24hrs already and I found some users facing the same problem. Idk where else to report this issue since every contact of DANA are not responsive.,1,14
0214a869-674d-409b-bdb5-f27df4e8b540,"Always stuck and not loading for the first time you open the app. When you want to send money, the app is unresponsive. Always system busy. Even though my friends can use the app normally. I use Galaxy s22 utra tho",2,0
7fd3e8be-b551-428d-a1b0-5b52bdaecbca,"Whenever i try to verify my account, it just keeps saying that system is busy and i should try again later. And it's been going for more than 24 hours. And i don't think it's maintenance because everything else works. Such first class quality",1,75
ad2ab901-8d92-4f61-aab1-1dbed5c6c66e,"Just top up my DANA, then when opened, said: you've been inactive for too long..what?? I use this app every month.. now I can not log in. After input pin, that message keeps showing. How to fix this?? 🤦‍♂️",1,4
3f5cb062-c288-47b6-8b4e-bd805b356b5e,"it's useful. we don't need to pay any charge whenever we transfer to another bank. easy to use. well it would be great if we could download the note after we transfered the money. Unfortunately, there is only 10 free transfers.",4,3
d8e084bd-7583-4148-bdf0-2281078fe5a2,"Stupid method to unblock your pin. They asked the last transaction detail and my last transaction is 2 months ago. How can I remember? Other app (Ovo) have better method to unblock your PIN that doesn't involved remembering old transaction info. Smh. And don't ask me to call your CS. Been there, done that.",1,20
00188b97-fbd7-4a02-8d36-251f62e1dfca,"Edit: No five star from me forever, after I have lost Premium status once and the unnecessary efforts to provide unrelated documents I have done only to regain my Premium status. And DANA never explained why my Premium status is lost. I use DANA infrequently and the incidence makes me sick enough only by seeing their logo. I still keep DANA only because I use Bukalapak. If Bukalapak ever troubling me enough, then DANA and Bukalapak is finished forever for me. Increase 1 star for max of only 3.",2,7
a4e94b5e-6896-4468-8ea9-ad51e94c4b32,"I just top up and want to use it for pay my electricity but when I confirm to pay, screen was blank, I also update the app to try if that can fixed but still have same issue. I try to pay another transaction and STILL have same issue with blank screen. Pls help to fix this, I already top up big amount to Dana but I can't used it 😣",1,16
caea47d7-13ef-401d-9dd9-440f65938e23,"System busy warning won't allow me to access my wallet, what the fk. I'm in the middle of important transaction. Not to mention that it said I input my pin wrong too often even though I barely access the app lately.",1,5
f8f41eda-f649-4ac2-8c8b-328d9f7e9355,"Actually it's a good app, that really help me with easy and simple digital payment. But, i don't know why, after several update i can't open the app, it just hang in loading screen and can't get into main page, luckily i haven't much money left in it",3,106
67886cdc-67eb-4282-975b-f03979f4e5a0,"It just crash every time i open my dana app just blank or white screen and the app is super laggy after the newest update , idk if the problem from my phone or app please fix it , its a good app for transfer and top up bill so sad that this is happening :(",1,4
5a810941-589e-4c49-8984-d6e3e9fbbfb2,Got scam last night. Someone just use my wallet and doing some transaction without open my apps when I sleeping. When report to Dana Care they need me to make a complicated complains. I know the money isnt important. But why for best apps payment like this happen to me or the other customer. Please fix your safety or just hired best employee to build best safety for customer. Never want to use this payment anymore. Thankyou.,1,4
ea0e8b89-f62d-47ab-b8f6-17c11a0502e6,"I find it's impossible to upgrade to premium because in app camera can't take clear picture of ID card yet my camera works fine. Edit: this issue was resolved in this update, my account has been successfully upgraded to premium. Thank you.",5,1
d6f154f8-cfde-48d5-a170-0a6de836735e,"I would like to upgrade my account into a premium account. Unfortunately the verification always failed, the app told my data is not real, how can? I have been contact the help center, but there is no answer and no solution for my problem. Pelase fix it",2,15
5fa0e84a-d1f9-4241-aa92-83bbc46ae8bc,"Service Ok, Features Ok, Event and Discount Much be happy, but apps anymore a bug, like a loading application slowly, kind response and kind not respond, refresh slowly, and anytime apps not showing picture or notice and notice very much slowly after refres apps",3,2
c823d9a8-ff94-46c1-b9e6-4e2f1c593e8c,"I find this app very helpful, I can transfer to other banks free of charge up to 10x each month, also payments are very convenient and safe as they always ask for verification if I use the debit registered",5,0
a89a88aa-2d9f-4c80-8f3d-abfe87e2381a,"I can't install app after download ask re download again from playstore, i've clear all cache (google playstore, google play services, download manager). no have issue about connection data wifi or mobile data. and no have issue for install another app. please fix the issue, thank you",1,0
90b8b8a4-11f7-4729-a952-abc8e5abf719,"last time I've been using this app was August 2020, I'm trying to comeback now hoping for better services. I use Dana for it's 1:1 on steam. but it was getting on my nerves because my payment on steam got delayed about almost 2 hours yesterday. so I won't giving this app 1 star like people here with no respect, it's just not perfect yet it's free to use to solve your problems, what did you expect.",4,0
e9ebf41d-ced2-4113-8265-cbf0a31c11df,"This app constantly creating ""Unknown name"" contact without number, the first contact created was ""Customer Care DANA"", but after that ""Unknown name"" contact starts appearing, removing contact permission will make this app can't send money to phone number, please fix it, DON'T CREATE ANY CONTACT in my phone, i don't want it at all, even the customer care contact",1,5
a1c5532e-a51a-4031-bcba-3401f6125eb0,"update: more than a month with no solution all transactions are works fine and vouchers being rewarded, but none of those vouchers can be applied. asking their cs and get response to keep on trying.. and still trying until they get expired.. contacting support via call and mail with the same response.. update: its been ages with no response from them..",3,140
3ab0cd93-6f18-4d37-861b-baeba97561d1,"why your app always error. you must know that you're app which manage other people money sometimes your customer need their money urgently but they can send or take it cuz your broke app and it's happen not just for once, too often. please give attention for this not just replay All complaint by your template chatt. Bad service!!!!!!",1,6
8e864c3f-2cfb-4c59-8bd3-2806dab6fbee,"Never-ever uses their A+ rewards, it's fraudulent and full of scams, just bought their voucher package which is limited for 24-hour use yet they remove the stuff you can buy/redeem with the voucher.",1,0
99936ec7-9dd5-4713-b910-5c52cbdb4cd5,A great e-wallet app! Mainly because of it's flexibility and lots of promos. Would be better if the option for transfer money to bank account is not limited to minimum of 50.000 rupiah.,5,0
d30e7eb4-5bb4-48f6-8dec-cff9cca84319,"Dana applications make it easy for me to transfer money to buy credit thank's dana, I hope the funds are always trustworthy and cannot be misused by other people",5,0
a5a1051c-e4fc-42ef-a5cb-9f73d8aa9c06,"Parah, menu A+ Reward & Google Play Store ga bisa diakses",1,0
ba7096c7-c424-4903-a0f6-526140ac0268,Easy to used and so much feature! ❤️,5,0
cd16c493-a16a-4ac6-adf1-93e320af6495,"kebanyakan pop up & slider, lemot",1,1
816a7c82-2924-47d6-8302-77df2080c2f2,very helpful and useful app.,5,0
4d4b3bb4-c305-4731-97cd-2ca613d1db24,"Practically useless. 0 stars. can't even use any basic feature (send, request) since the app won't show anything usable. It just keeps loading forever, even with ok connection and clearing cache/data.",1,25
0fc6d162-398b-40f4-b601-628594f406b8,Nice and easy to use..,5,0
a603adf3-5aee-4eaa-9a61-1d95f51cf0ee,"why the feature ""transfer via bank"" and shopee pay is can't to use? plis fix it",1,0
5ff8da14-b8e0-4c80-bd9e-d9ba8975ab27,"Very useful application for payments, come download funds now",5,0
4565dd42-ad11-464b-83db-4cbb3be2f928,Flexible application.. so far good..,5,0
a4ddd0e9-c4be-4b88-8c68-b519f4dc17f7,it's very convenient to use,5,0
ba5bca73-6146-45b2-ada0-2e556a23ab7f,"can't change language, sering vasnap 303",1,0
a71d3cc0-4ad7-4713-bafe-625d2e6422e3,Setiap klik daget error mulu min,1,0
a25a4e1c-c8e4-453f-b7d5-2310b989fc74,"After the latest update, the apps won't start anymore. Just get stucked at splash screen. Sometimes it passed the splash screen only to enter to empty home screen with no icons. What an awful update mess...",1,5
c5a9a6bb-a9cc-4ee2-8159-7f167e63bf50,"I have been using this app so long, but i don't know why since some months ago, this app is going worse. Everytime i try to open my dana, it will say ""you've been inactive for so long"", in fact i always use this app. And it always asks me to log in everytime using otp now. Please fix it",1,0
0f621711-20b4-4fcb-a5b4-2cb3c331957b,After been reinstall can't login,1,0
bb448794-2a7b-4141-bb80-254924f65270,easy to use & trusted,5,0
3c83569c-2d37-427c-a899-8f3fb5152c74,"it is really useful and user friendly i use this app to transfer money to other Bank account to avoid the extra charge. i also use the app to receive money from other countries, they said its cheaper than the PayP*l",5,11
200f2ad7-4aa4-4545-9199-c1f296eb51a5,"Edit : I was extremely dissapointed with this app. Got no cashback for Shihlin & Yoshinoya promo. I contacted Dana through email, 3 different people answer my email and in the end they claimed the transaction was offline. Later, I complained about yoshinoya promo and they have not reply it. Extremely uncapable Cust Service. Uninstall soon.",1,3
14042832-4646-4d5d-a742-ee3c97bf2ccb,"im just trying to make an account and the verification process is very very bad, it say will give me a call but there is no call, then it say will send me a messeage with verification code but no messeage came, try repeating the process but instead my number get blocked, contacting the help center slow respon and only telling me to keep update the app but i already have the latest update. not gonna recommend this app to nobody",1,12
7337e30d-aea6-492e-82ad-9713934441f4,"Late and late., Transaction after update more terrible., Such as System Busy and etc bla bla bla., If any other applications much better, I'll quit from DANA., Very Laggy Transaction always trouble terrible stupidity applications!! I'm done,,",1,1
113ee8a2-8aa2-45bb-b2d6-4fcb45c83d6c,"I have been using this apps for quite a while and now very dissapointed. The apps keep getting slower. I cant eveb login my account. It keep said the OTP have been sent to my number, but i didnt receive any message.",1,11
d16f9adb-baf6-4413-bb96-8423d6d21793,"REALLY BAD, i forgot the pin and there's a security verification.. and it's always wrong, once i dialed the call center it says not registered, isn't this a legal app? and i've done to send some data to your email but it's still can't..",1,6
61ed35a8-7df0-4355-9289-474d6eeff1dc,Its good. I can buy mobile data with mobile recharge easily. I can transfer to the bank account with no charge. I can use it to pay in some store easily and actually with a discount. But when we can top up for games? The notification said that it already in service improvement.,5,17
71805148-e964-4914-8933-7e4d3b5c893d,"Cmon only one KTP per account policy is really disturbing. Everyone has right to changed their phone number, and I need to use my money asap.. Really regret to topup for the app to make my money become frozen. Dumb policy, Do you plan to hold people money or something? What can I do with many account? Spamming Refferal system or spamming transaction for promotion benefits? I know You can limit your customer benefit if they transact for themselves instead of making their freedom limited.",1,1
